,Unnamed: 0,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_MAE,metrics.loss,metrics.val_MSE,metrics.test_MSE,metrics.val_RMSE,metrics.mse,metrics.test_MAE,metrics.test_RMSE,metrics.best_val_RMSE,params.shuffle,params.opt_beta_1,params.opt_learning_rate,params.opt_epsilon,params.kernel_weight,params.opt_decay,params.sample_weight,params.kernel_regularizer,params.validation_batch_size,params.steps_per_epoch,params.class_weight,params.use_multiprocessing,params.opt_name,params.opt_amsgrad,params.learning_rate,params.num_units,params.epochs,params.validation_steps,params.workers,params.max_queue_size,params.batch_size,params.validation_split,params.activation,params.num_layers,params.validation_freq,params.initial_epoch,params.opt_beta_2,tags.mlflow.log-model.history,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.parentRunId,tags.best_run,tags.mlflow.runName
283,283,b7cf4c5c94704712a82e0d30c5cc943a,1,FINISHED,./mlruns/1/b7cf4c5c94704712a82e0d30c5cc943a/artifacts,2022-04-05 11:04:33.425000+00:00,2022-04-05 11:04:47.518000+00:00,0.2807082,0.5250853300094604,0.1317048,0.14283583,0.529819,0.1740982681512832,0.2992133,0.5470039,,True,0.9,0.001,1e-07,1.9952623149688783e-08,0.0,None,l1,None,None,None,False,Adam,False,0.001,12.0,1.0,None,1.0,10.0,None,0.0,relu,1.0,1.0,0.0,0.999,"[{""run_id"": ""b7cf4c5c94704712a82e0d30c5cc943a"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:04:39.120603"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""2b53e5fb04e24ce482fd4d0aca459a19""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
284,284,5dbb9e93b1b44fc7a6820db1fdf18c3e,1,FINISHED,./mlruns/1/5dbb9e93b1b44fc7a6820db1fdf18c3e/artifacts,2022-04-05 11:04:16.252000+00:00,2022-04-05 11:04:32.578000+00:00,0.2604882,0.4457895159721374,0.11549907,0.11213669,0.51038045,0.1411272883415222,0.23022534,0.47981802,,True,0.9,0.001,1e-07,6.30957344480193e-08,0.0,None,l1,None,None,None,False,Adam,False,0.001,16.0,1.0,None,1.0,10.0,None,0.0,tanh,2.0,1.0,0.0,0.999,"[{""run_id"": ""5dbb9e93b1b44fc7a6820db1fdf18c3e"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:04:26.219095"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""37e683d0b4fb4bdeb320df4adc9fa866""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
285,285,1f4ac5b6cb974e96a3288e77dedcaabf,1,FINISHED,./mlruns/1/1f4ac5b6cb974e96a3288e77dedcaabf/artifacts,2022-04-05 11:03:55.119000+00:00,2022-04-05 11:04:29.157000+00:00,0.34144565,3.607157945632935,0.16404189,0.16548795,0.58433354,0.1776489317417144,0.3351838,0.5789506,,True,0.9,0.01,1e-07,0.0501187233627272,0.0,None,l2,None,None,None,False,Adam,False,0.01,74.0,1.0,None,1.0,10.0,None,0.0,softmax,16.0,1.0,0.0,0.999,"[{""run_id"": ""1f4ac5b6cb974e96a3288e77dedcaabf"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:04:18.061397"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""f72473b1892147faaa2a82214bf58cc5""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
286,286,2fc75f3671dc4836b5c3a50a80261ae5,1,FINISHED,./mlruns/1/2fc75f3671dc4836b5c3a50a80261ae5/artifacts,2022-04-05 11:03:32.969000+00:00,2022-04-05 11:04:11.588000+00:00,0.2727355,0.4639672935009002,0.13236414,0.12579612,0.5222409,0.1477084010839462,0.24126801,0.4911904,,True,0.9,0.0001,1e-07,5.011872336272714e-07,0.0,None,l2,None,None,None,False,Adam,False,0.0001,110.0,1.0,None,1.0,10.0,None,0.0,tanh,20.0,1.0,0.0,0.999,"[{""run_id"": ""2fc75f3671dc4836b5c3a50a80261ae5"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:03:59.971262"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""5a4f77fd3dcf4de591e91d327b00a8ac""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
287,287,da2737d18c854c25bd15e8d63ac153c7,1,FINISHED,./mlruns/1/da2737d18c854c25bd15e8d63ac153c7/artifacts,2022-04-05 11:03:28.846000+00:00,2022-04-05 11:03:50.292000+00:00,0.21783677,0.4156659543514251,0.11461346,0.11140341,0.46672988,0.1336356848478317,0.19301367,0.4393332,,True,0.9,0.001,1e-07,2.5118864315095717e-10,0.0,None,l1,None,None,None,False,Adam,False,0.001,114.0,1.0,None,1.0,10.0,None,0.0,relu,8.0,1.0,0.0,0.999,"[{""run_id"": ""da2737d18c854c25bd15e8d63ac153c7"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:03:41.624308"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""6b84c74ee08a4fa185a5a91b5f7bc2b8""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
288,288,0cf1ef16ee1d468c8ffb0da327cbd306,1,FINISHED,./mlruns/1/0cf1ef16ee1d468c8ffb0da327cbd306/artifacts,2022-04-05 11:03:14.786000+00:00,2022-04-05 11:03:28.455000+00:00,0.29988217,0.6007215976715088,0.17620829,0.18061991,0.547615,0.1832552850246429,0.25918448,0.5091016,,True,0.9,0.1,1e-07,3.9810717055349694e-10,0.0,None,l2,None,None,None,False,Adam,False,0.1,29.0,1.0,None,1.0,10.0,None,0.0,tanh,2.0,1.0,0.0,0.999,"[{""run_id"": ""0cf1ef16ee1d468c8ffb0da327cbd306"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:03:23.378099"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""33b073c0727f42719917fc6aaa4ba7d4""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
289,289,603d6f95c07a4e779754e90e0a1b172d,1,FINISHED,./mlruns/1/603d6f95c07a4e779754e90e0a1b172d/artifacts,2022-04-05 11:03:03.669000+00:00,2022-04-05 11:03:24.613000+00:00,0.47846854,0.7214961051940918,0.23032567,0.19233316,0.6917142,0.2267762869596481,0.42495042,0.65188223,,True,0.9,0.0001,1e-07,7.943282347242806e-05,0.0,None,l1,None,None,None,False,Adam,False,0.0001,18.0,1.0,None,1.0,10.0,None,0.0,relu,9.0,1.0,0.0,0.999,"[{""run_id"": ""603d6f95c07a4e779754e90e0a1b172d"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:03:15.265213"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""e01511ad589b456db4473badf43c06dd""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
290,290,870e4589111542e582722fe645a168f8,1,FINISHED,./mlruns/1/870e4589111542e582722fe645a168f8/artifacts,2022-04-05 11:02:26.491000+00:00,2022-04-05 11:03:10.751000+00:00,0.49514997,1.0967963933944702,0.24522115,0.24134426,0.70366895,0.2448011040687561,0.49111044,0.70079273,,True,0.9,0.0001,1e-07,0.0002511886431509,0.0,None,l2,None,None,None,False,Adam,False,0.0001,93.0,1.0,None,1.0,10.0,None,0.0,softmax,19.0,1.0,0.0,0.999,"[{""run_id"": ""870e4589111542e582722fe645a168f8"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:03:01.176885"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""12e24e9138f54e369530b75e56b42ddd""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
291,291,51f07653056d4639a32fef8cdb66bb60,1,FINISHED,./mlruns/1/51f07653056d4639a32fef8cdb66bb60/artifacts,2022-04-05 11:02:23.486000+00:00,2022-04-05 11:02:59.641000+00:00,0.37910032,47.82795333862305,0.17267837,0.16546075,0.6157112,0.1708090305328369,0.32775182,0.5724961,,True,0.9,0.01,1e-07,0.0251188643150957,0.0,None,l1,None,None,None,False,Adam,False,0.01,125.0,1.0,None,1.0,10.0,None,0.0,sigmoid,18.0,1.0,0.0,0.999,"[{""run_id"": ""51f07653056d4639a32fef8cdb66bb60"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:02:48.063708"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""f66b34553b9b4d36a2a82e9a4d1260ba""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
292,292,1b47155d40754bdfb1ed5d489b6eef46,1,FINISHED,./mlruns/1/1b47155d40754bdfb1ed5d489b6eef46/artifacts,2022-04-05 11:01:51.974000+00:00,2022-04-05 11:02:19.225000+00:00,0.24112397,0.8767825365066528,0.19039868,0.17432068,0.49104375,0.2163169085979461,0.27603373,0.52538913,,True,0.9,0.1,1e-07,2.511886431509577e-06,0.0,None,l2,None,None,None,False,Adam,False,0.1,113.0,1.0,None,1.0,10.0,None,0.0,tanh,6.0,1.0,0.0,0.999,"[{""run_id"": ""1b47155d40754bdfb1ed5d489b6eef46"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:02:11.646702"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""c305d6f641b6478db09ea67618ce5685""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
293,293,58d6fa0a21ab446c98de0b918bf7d836,1,FINISHED,./mlruns/1/58d6fa0a21ab446c98de0b918bf7d836/artifacts,2022-04-05 11:01:51.798000+00:00,2022-04-05 11:02:21.797000+00:00,0.3138144,1.953696608543396,0.17215095,0.16678703,0.5601914,0.2198426723480224,0.30946586,0.5562965,,True,0.9,0.1,1e-07,3.1622776601683795e-05,0.0,None,l2,None,None,None,False,Adam,False,0.1,104.0,1.0,None,1.0,10.0,None,0.0,tanh,10.0,1.0,0.0,0.999,"[{""run_id"": ""58d6fa0a21ab446c98de0b918bf7d836"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:02:13.372110"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""b3f7ef8bee90435eb3cee58a61f5177a""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
294,294,2851c8a01b224b28b6779acd4dc4845a,1,FINISHED,./mlruns/1/2851c8a01b224b28b6779acd4dc4845a/artifacts,2022-04-05 11:01:17.914000+00:00,2022-04-05 11:01:47.878000+00:00,0.22536072,1.5938137769699097,0.11199011,0.11825715,0.47472173,0.1321600973606109,0.26870373,0.5183664,,True,0.9,0.001,1e-07,0.0031622776601683,0.0,None,l2,None,None,None,False,Adam,False,0.001,111.0,1.0,None,1.0,10.0,None,0.0,relu,6.0,1.0,0.0,0.999,"[{""run_id"": ""2851c8a01b224b28b6779acd4dc4845a"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:01:37.650260"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""d06e5973c8f2450e862ef9d57ea8dc11""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
295,295,64fddd97942d4081ad3372a749a48a5c,1,FINISHED,./mlruns/1/64fddd97942d4081ad3372a749a48a5c/artifacts,2022-04-05 11:01:14.995000+00:00,2022-04-05 11:01:46.225000+00:00,0.35692742,0.6439402103424072,0.17430912,0.16602772,0.59743404,0.2263500094413757,0.34505638,0.587415,,True,0.9,0.0001,1e-07,2.511886431509582e-09,0.0,None,l1,None,None,None,False,Adam,False,0.0001,92.0,1.0,None,1.0,10.0,None,0.0,sigmoid,16.0,1.0,0.0,0.999,"[{""run_id"": ""64fddd97942d4081ad3372a749a48a5c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:01:36.161231"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""b0237836d7a84805b381687dcd852d50""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
296,296,245bbd3771b848c3abedb531c007852c,1,FINISHED,./mlruns/1/245bbd3771b848c3abedb531c007852c/artifacts,2022-04-05 11:00:51.875000+00:00,2022-04-05 11:01:13.233000+00:00,0.49054444,0.6657668948173523,0.24097246,0.23093261,0.7003888,0.2343464940786361,0.47971636,0.69261557,,True,0.9,0.0001,1e-07,3.9810717055349695e-05,0.0,None,l2,None,None,None,False,Adam,False,0.0001,27.0,1.0,None,1.0,10.0,None,0.0,softmax,3.0,1.0,0.0,0.999,"[{""run_id"": ""245bbd3771b848c3abedb531c007852c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:01:07.387457"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""eb707b68683b477e930cb90c0e3791de""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
297,297,6b143c842d5d494a87f9949ea52f4533,1,FINISHED,./mlruns/1/6b143c842d5d494a87f9949ea52f4533/artifacts,2022-04-05 11:00:35.779000+00:00,2022-04-05 11:01:10.927000+00:00,0.3160932,0.5699636936187744,0.16524497,0.19488586,0.56222165,0.1766968816518783,0.43068007,0.6562622,,True,0.9,0.01,1e-07,1e-08,0.0,None,l2,None,None,None,False,Adam,False,0.01,122.0,1.0,None,1.0,10.0,None,0.0,tanh,19.0,1.0,0.0,0.999,"[{""run_id"": ""6b143c842d5d494a87f9949ea52f4533"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:01:00.512744"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""165d5dc6c2674c50a0cff5483cc1fcf4""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
298,298,4a116be5c299400f8259a24fe59074b4,1,FINISHED,./mlruns/1/4a116be5c299400f8259a24fe59074b4/artifacts,2022-04-05 11:00:19.628000+00:00,2022-04-05 11:00:47.856000+00:00,0.21617013,0.5269036293029785,0.112366505,0.112866126,0.464941,0.1360138803720474,0.20560528,0.45343718,,True,0.9,0.001,1e-07,1e-05,0.0,None,l1,None,None,None,False,Adam,False,0.001,108.0,1.0,None,1.0,10.0,None,0.0,relu,12.0,1.0,0.0,0.999,"[{""run_id"": ""4a116be5c299400f8259a24fe59074b4"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:00:37.546052"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""09fd792247fe4c5c840bbc43a5c8d2ab""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
299,299,87ae707f70c94e6bac06da61aedfff72,1,FINISHED,./mlruns/1/87ae707f70c94e6bac06da61aedfff72/artifacts,2022-04-05 11:00:05.671000+00:00,2022-04-05 11:00:31.752000+00:00,0.26603854,0.4476973116397857,0.1307807,0.12363592,0.5157892,0.1434705108404159,0.23620886,0.48601323,,True,0.9,0.0001,1e-07,2.511886431509582e-09,0.0,None,l1,None,None,None,False,Adam,False,0.0001,81.0,1.0,None,1.0,10.0,None,0.0,tanh,13.0,1.0,0.0,0.999,"[{""run_id"": ""87ae707f70c94e6bac06da61aedfff72"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:00:21.442126"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""ae840ab494d7453095281913ca7df617""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
300,300,66e76b02894147e299f36920d84f3ba0,1,FINISHED,./mlruns/1/66e76b02894147e299f36920d84f3ba0/artifacts,2022-04-05 10:59:51.469000+00:00,2022-04-05 11:00:15.223000+00:00,0.3243283,0.5338284969329834,0.16341537,0.16543241,0.5694983,0.1748995333909988,0.3307811,0.5751357,,True,0.9,0.001,1e-07,6.30957344480193e-07,0.0,None,l2,None,None,None,False,Adam,False,0.001,22.0,1.0,None,1.0,10.0,None,0.0,sigmoid,11.0,1.0,0.0,0.999,"[{""run_id"": ""66e76b02894147e299f36920d84f3ba0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:00:05.688266"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""50b4a18af4c747c4b570d325d73b5e8c""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
301,301,d1bcb59b37334eeb904781cbad5b82bf,1,FINISHED,./mlruns/1/d1bcb59b37334eeb904781cbad5b82bf/artifacts,2022-04-05 10:59:23.141000+00:00,2022-04-05 11:00:00.852000+00:00,0.3261008,0.5422818064689636,0.16478708,0.16577904,0.5710524,0.166426345705986,0.32005188,0.5657313,,True,0.9,0.01,1e-07,0.0001,0.0,None,l2,None,None,None,False,Adam,False,0.01,69.0,1.0,None,1.0,10.0,None,0.0,relu,18.0,1.0,0.0,0.999,"[{""run_id"": ""d1bcb59b37334eeb904781cbad5b82bf"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:59:50.440953"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""eb347d4e1e914b2ebf06f0d5ded6bb1c""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
302,302,6596e32852614ac4aae4508de22c8a8f,1,FINISHED,./mlruns/1/6596e32852614ac4aae4508de22c8a8f/artifacts,2022-04-05 10:59:20.243000+00:00,2022-04-05 10:59:47.099000+00:00,0.32537133,0.5161431431770325,0.16474801,0.16543297,0.5704133,0.1659790873527526,0.33101714,0.57534087,,True,0.9,0.1,1e-07,1.258925411794166e-06,0.0,None,l1,None,None,None,False,Adam,False,0.1,51.0,1.0,None,1.0,10.0,None,0.0,softmax,9.0,1.0,0.0,0.999,"[{""run_id"": ""6596e32852614ac4aae4508de22c8a8f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:59:38.198733"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""e19142d8c8284df1a2c35121489d26da""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
303,303,5d23141bbf9c459788daa4657c91fcbc,1,FINISHED,./mlruns/1/5d23141bbf9c459788daa4657c91fcbc/artifacts,2022-04-05 10:59:00.102000+00:00,2022-04-05 10:59:18.393000+00:00,0.3102543,0.5541990399360657,0.15532559,0.15710042,0.55700475,0.1852751225233078,0.31017286,0.5569316,,True,0.9,0.0001,1e-07,6.309573444801917e-09,0.0,None,l2,None,None,None,False,Adam,False,0.0001,73.0,1.0,None,1.0,10.0,None,0.0,tanh,1.0,1.0,0.0,0.999,"[{""run_id"": ""5d23141bbf9c459788daa4657c91fcbc"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:59:13.363867"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""ed19f95a78314007b178ab0777b87fc8""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
304,304,66ff4d93e65e4bec899d144520dbc7a6,1,FINISHED,./mlruns/1/66ff4d93e65e4bec899d144520dbc7a6/artifacts,2022-04-05 10:58:56.980000+00:00,2022-04-05 10:59:16.146000+00:00,0.31358147,0.5195181965827942,0.16438574,0.16553584,0.55998343,0.1670428067445755,0.32495862,0.57005143,,True,0.9,0.1,1e-07,5.011872336272714e-08,0.0,None,l2,None,None,None,False,Adam,False,0.1,111.0,1.0,None,1.0,10.0,None,0.0,softmax,5.0,1.0,0.0,0.999,"[{""run_id"": ""66ff4d93e65e4bec899d144520dbc7a6"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:59:08.673620"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""142f5d8300574ff28a6ee80e87c7a61d""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
305,305,a5d9f0f25a6f40ed8a319427de72fcfb,1,FINISHED,./mlruns/1/a5d9f0f25a6f40ed8a319427de72fcfb/artifacts,2022-04-05 10:58:28.771000+00:00,2022-04-05 10:58:56.126000+00:00,0.29018047,1.1499077081680298,0.18947981,0.2081874,0.538684,0.2409061193466186,0.21060608,0.4589184,,True,0.9,0.1,1e-07,7.943282347242805e-07,0.0,None,l1,None,None,None,False,Adam,False,0.1,125.0,1.0,None,1.0,10.0,None,0.0,tanh,9.0,1.0,0.0,0.999,"[{""run_id"": ""a5d9f0f25a6f40ed8a319427de72fcfb"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 10:58:49.723797"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""4a02f7c1f0654781ab3d93bf0ef08107""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
